TimeWindow, Subwindow, Flight, RiskCategory, O1, O2
220, 30, Flight16, SELECTEE, -2.238574120454124E-14, 2.238574120454124E-14
220, 30, Flight16, UNKNOWN, 2.205276362270422E-7, -2.205276362270422E-7
220, 30, Flight16, LOWRISK1, -6.600472366495449E-15, 6.600472366495449E-15
220, 30, Flight17, SELECTEE, -5.473678132756008E-14, 5.473678132756008E-14
220, 30, Flight17, UNKNOWN, -4.949257183665838E-6, 4.949257183665838E-6
220, 30, Flight17, LOWRISK1, 0.0032897044643943074, -0.0032897044643943074
220, 30, Flight18, SELECTEE, 0.0, 0.0
220, 30, Flight18, UNKNOWN, -9.471414594368857E-6, 9.471414594368857E-6
220, 30, Flight18, LOWRISK1, -7.770235483696654E-15, 7.770235483696654E-15
220, 30, Flight19, SELECTEE, -7.974620399643025E-5, 7.974620399643025E-5
220, 30, Flight19, UNKNOWN, -5.821853815370462E-6, 5.821853815370462E-6
220, 30, Flight19, LOWRISK1, -0.0032308908687612484, 0.0032308908687612484
220, 30, Flight20, SELECTEE, -1.0981430066241924E-5, 1.0981430066241924E-5
220, 30, Flight20, UNKNOWN, -7.182980981510981E-6, 7.182980981510981E-6
220, 30, Flight20, LOWRISK1, 9.166406170520843E-7, -9.166406170520843E-7
220, 40, Flight1, SELECTEE, 0.0, 0.0
220, 40, Flight1, UNKNOWN, 1.0518590024779334E-6, -1.0518590024779334E-6
220, 40, Flight1, LOWRISK1, 7.846601043818018E-5, -7.846601043818018E-5
220, 40, Flight2, SELECTEE, 3.2660516992035888E-6, -3.2660516992035888E-6
220, 40, Flight2, UNKNOWN, 5.402044920737161E-7, -5.402044920737161E-7
220, 40, Flight2, LOWRISK1, 2.9404020449893303E-5, -2.9404020449893303E-5
220, 40, Flight3, SELECTEE, -3.124294947165038E-5, 3.124294947165038E-5
220, 40, Flight3, UNKNOWN, -4.450586026092975E-6, 4.450586026092975E-6
220, 40, Flight3, LOWRISK1, -8.205486037045788E-15, 8.205486037045788E-15
220, 40, Flight4, SELECTEE, -1.0645830604740323E-4, 1.0645830604740323E-4
220, 40, Flight4, UNKNOWN, -1.7707987215973352E-6, 1.7707987215973352E-6
220, 40, Flight4, LOWRISK1, -1.444574279931564E-14, 1.444574279931564E-14
220, 40, Flight5, SELECTEE, -0.3089542903930229, 0.3089542903930229
220, 40, Flight5, UNKNOWN, 4.655804317419361E-6, -4.655804317419361E-6
220, 40, Flight5, LOWRISK1, -2.75875024080052E-14, 2.75875024080052E-14
220, 40, Flight6, SELECTEE, -1.0588040940891268E-4, 1.0588040940891268E-4
220, 40, Flight6, UNKNOWN, -1.2271618432297206E-5, 1.2271618432297206E-5
220, 40, Flight6, LOWRISK1, 8.403163753427443E-5, -8.403163753427443E-5
220, 40, Flight7, SELECTEE, 0.0, 0.0
220, 40, Flight7, UNKNOWN, -2.0455851562240422E-6, 2.0455851562240422E-6
220, 40, Flight7, LOWRISK1, -0.0013516313316489646, 0.0013516313316489646
220, 40, Flight8, SELECTEE, -4.7626589258812895E-5, 4.7626589258812895E-5
220, 40, Flight8, UNKNOWN, 1.1029913951096665E-5, -1.1029913951096665E-5
220, 40, Flight8, LOWRISK1, 9.029327302773698E-8, -9.029327302773698E-8
220, 40, Flight9, SELECTEE, -7.295305298351161E-6, 7.295305298351161E-6
220, 40, Flight9, UNKNOWN, -1.6998131967842475E-6, 1.6998131967842475E-6
220, 40, Flight9, LOWRISK1, 6.809394920790679E-5, -6.809394920790679E-5
220, 40, Flight10, SELECTEE, -0.01814459668097308, 0.01814459668097308
220, 40, Flight10, UNKNOWN, 4.5216420529339776E-7, -4.5216420529339776E-7
220, 40, Flight10, LOWRISK1, 0.0023420308376882453, -0.0023420308376882453
220, 40, Flight11, SELECTEE, -7.589169498323522E-5, 7.589169498323522E-5
220, 40, Flight11, UNKNOWN, -4.893529452387789E-6, 4.893529452387789E-6
220, 40, Flight11, LOWRISK1, 4.870723918413248E-5, -4.870723918413248E-5
220, 40, Flight12, SELECTEE, -0.30895473178931515, 0.30895473178931515
220, 40, Flight12, UNKNOWN, -7.562482280699222E-13, 7.562482280699222E-13
220, 40, Flight12, LOWRISK1, -5.528528711541147E-4, 5.528528711541147E-4
220, 40, Flight13, SELECTEE, -3.728951104725741E-5, 3.728951104725741E-5
220, 40, Flight13, UNKNOWN, -5.49074102008928E-6, 5.49074102008928E-6
220, 40, Flight13, LOWRISK1, 1.8854504420422527E-4, -1.8854504420422527E-4
220, 40, Flight14, SELECTEE, -1.5696782440145545E-13, 1.5696782440145545E-13
220, 40, Flight14, UNKNOWN, -8.499258344749923E-6, 8.499258344749923E-6
220, 40, Flight14, LOWRISK1, 0.0018217406125249395, -0.0018217406125249395
220, 40, Flight15, SELECTEE, -9.337120926806375E-6, 9.337120926806375E-6
220, 40, Flight15, UNKNOWN, 5.333045181043632E-8, -5.333045181043632E-8
220, 40, Flight15, LOWRISK1, 6.0034381486049254E-5, -6.0034381486049254E-5
220, 40, Flight16, SELECTEE, -2.286306980516219E-14, 2.286306980516219E-14
220, 40, Flight16, UNKNOWN, 3.2382382998590163E-7, -3.2382382998590163E-7
220, 40, Flight16, LOWRISK1, -6.950441542209439E-15, 6.950441542209439E-15
220, 40, Flight17, SELECTEE, -4.852959595170618E-14, 4.852959595170618E-14
220, 40, Flight17, UNKNOWN, -1.1402995621729748E-5, 1.1402995621729748E-5
220, 40, Flight17, LOWRISK1, 0.003369352696953912, -0.003369352696953912
220, 40, Flight18, SELECTEE, -2.8148907887903178E-5, 2.8148907887903178E-5
220, 40, Flight18, UNKNOWN, 4.455232108708277E-7, -4.455232108708277E-7
220, 40, Flight18, LOWRISK1, -9.377069097559794E-15, 9.377069097559794E-15
220, 40, Flight19, SELECTEE, -0.02445877418025555, 0.02445877418025555
220, 40, Flight19, UNKNOWN, -6.023735041655318E-6, 6.023735041655318E-6
220, 40, Flight19, LOWRISK1, -0.003110209413728527, 0.003110209413728527
220, 40, Flight20, SELECTEE, -1.1140260865423623E-5, 1.1140260865423623E-5
220, 40, Flight20, UNKNOWN, -2.668251291100303E-6, 2.668251291100303E-6
220, 40, Flight20, LOWRISK1, 6.981037950343084E-7, -6.981037950343084E-7
220, 50, Flight1, SELECTEE, -0.03646258747446724, 0.03646258747446724
220, 50, Flight1, UNKNOWN, -5.235710201706214E-6, 5.235710201706214E-6
220, 50, Flight1, LOWRISK1, 6.329325151047313E-5, -6.329325151047313E-5
220, 50, Flight2, SELECTEE, 3.2981369555192906E-6, -3.2981369555192906E-6
220, 50, Flight2, UNKNOWN, 5.083644232584371E-7, -5.083644232584371E-7
220, 50, Flight2, LOWRISK1, 6.442600857430232E-5, -6.442600857430232E-5
220, 50, Flight3, SELECTEE, -2.8344332015451768E-5, 2.8344332015451768E-5
220, 50, Flight3, UNKNOWN, 3.7058117945229925E-7, -3.7058117945229925E-7
220, 50, Flight3, LOWRISK1, -6.944911445677878E-15, 6.944911445677878E-15
220, 50, Flight4, SELECTEE, -1.0646371508683522E-4, 1.0646371508683522E-4
220, 50, Flight4, UNKNOWN, -3.0596966373288636E-6, 3.0596966373288636E-6
220, 50, Flight4, LOWRISK1, -1.4684699146764236E-14, 1.4684699146764236E-14
220, 50, Flight5, SELECTEE, -0.3333333333333333, 0.3333333333333333
220, 50, Flight5, UNKNOWN, -1.4688964203490934E-5, 1.4688964203490934E-5
220, 50, Flight5, LOWRISK1, -2.7277533568914564E-14, 2.7277533568914564E-14
220, 50, Flight6, SELECTEE, -1.058804093952458E-4, 1.058804093952458E-4
220, 50, Flight6, UNKNOWN, -8.875776148371307E-6, 8.875776148371307E-6
220, 50, Flight6, LOWRISK1, 3.485782457284759E-5, -3.485782457284759E-5
220, 50, Flight7, SELECTEE, 2.0781579340591787E-6, -2.0781579340591787E-6
220, 50, Flight7, UNKNOWN, -1.478732215218605E-6, 1.478732215218605E-6
220, 50, Flight7, LOWRISK1, -0.0013627338486588488, 0.0013627338486588488
220, 50, Flight8, SELECTEE, -4.762658926938605E-5, 4.762658926938605E-5
220, 50, Flight8, UNKNOWN, -6.653512216546399E-7, 6.653512216546399E-7
220, 50, Flight8, LOWRISK1, 8.878513169282231E-8, -8.878513169282231E-8
220, 50, Flight9, SELECTEE, -7.33740442602122E-6, 7.33740442602122E-6
220, 50, Flight9, UNKNOWN, -1.0617614119810632E-5, 1.0617614119810632E-5
220, 50, Flight9, LOWRISK1, 4.731822383527951E-6, -4.731822383527951E-6
220, 50, Flight10, SELECTEE, 1.3947143166814354E-4, -1.3947143166814354E-4
220, 50, Flight10, UNKNOWN, 5.018497670377652E-7, -5.018497670377652E-7
220, 50, Flight10, LOWRISK1, 0.002370328466697734, -0.002370328466697734
220, 50, Flight11, SELECTEE, -7.746370674915653E-5, 7.746370674915653E-5
220, 50, Flight11, UNKNOWN, -5.569595792040156E-6, 5.569595792040156E-6
220, 50, Flight11, LOWRISK1, 2.7373800560306706E-5, -2.7373800560306706E-5
220, 50, Flight12, SELECTEE, -0.30895494976497684, 0.30895494976497684
220, 50, Flight12, UNKNOWN, -7.302576521304819E-13, 7.302576521304819E-13
220, 50, Flight12, LOWRISK1, -5.491620128228278E-4, 5.491620128228278E-4
220, 50, Flight13, SELECTEE, -3.720031777009779E-5, 3.720031777009779E-5
220, 50, Flight13, UNKNOWN, -7.847541803174512E-6, 7.847541803174512E-6
220, 50, Flight13, LOWRISK1, 1.9204431389369833E-4, -1.9204431389369833E-4
220, 50, Flight14, SELECTEE, -1.6308672059380145E-13, 1.6308672059380145E-13
220, 50, Flight14, UNKNOWN, -1.2314500814980037E-5, 1.2314500814980037E-5
220, 50, Flight14, LOWRISK1, 0.0018205600287976831, -0.0018205600287976831
220, 50, Flight15, SELECTEE, -9.430118325847299E-6, 9.430118325847299E-6
220, 50, Flight15, UNKNOWN, 1.3946150952777865E-5, -1.3946150952777865E-5
220, 50, Flight15, LOWRISK1, 3.290714922920663E-5, -3.290714922920663E-5
220, 50, Flight16, SELECTEE, -2.4912736743965772E-14, 2.4912736743965772E-14
220, 50, Flight16, UNKNOWN, 3.031221401012818E-7, -3.031221401012818E-7
220, 50, Flight16, LOWRISK1, -6.2468438888990575E-15, 6.2468438888990575E-15
220, 50, Flight17, SELECTEE, -4.963398859075257E-14, 4.963398859075257E-14
220, 50, Flight17, UNKNOWN, -1.4838763017051008E-5, 1.4838763017051008E-5
220, 50, Flight17, LOWRISK1, 0.003359719418340579, -0.003359719418340579
220, 50, Flight18, SELECTEE, -2.7767193250351164E-5, 2.7767193250351164E-5
220, 50, Flight18, UNKNOWN, -1.4298808947175909E-5, 1.4298808947175909E-5
220, 50, Flight18, LOWRISK1, -5.479298301876839E-15, 5.479298301876839E-15
220, 50, Flight19, SELECTEE, -8.036154846420366E-5, 8.036154846420366E-5
220, 50, Flight19, UNKNOWN, -1.2426185352357893E-5, 1.2426185352357893E-5
220, 50, Flight19, LOWRISK1, -0.003115662826905849, 0.003115662826905849
220, 50, Flight20, SELECTEE, -1.071616228899495E-5, 1.071616228899495E-5
220, 50, Flight20, UNKNOWN, -6.563716062882156E-6, 6.563716062882156E-6
220, 50, Flight20, LOWRISK1, 7.781293220779139E-7, -7.781293220779139E-7
220, 60, Flight1, SELECTEE, 1.050314731941925E-4, -1.050314731941925E-4
220, 60, Flight1, UNKNOWN, -6.30758182916528E-6, 6.30758182916528E-6
220, 60, Flight1, LOWRISK1, 5.528490378147684E-5, -5.528490378147684E-5
220, 60, Flight2, SELECTEE, 3.304857328936507E-6, -3.304857328936507E-6
220, 60, Flight2, UNKNOWN, 5.317785310788735E-7, -5.317785310788735E-7
220, 60, Flight2, LOWRISK1, 7.845257569378832E-5, -7.845257569378832E-5
220, 60, Flight3, SELECTEE, -2.9098635884291205E-5, 2.9098635884291205E-5
220, 60, Flight3, UNKNOWN, -9.571925627938611E-6, 9.571925627938611E-6
220, 60, Flight3, LOWRISK1, -5.6124523746513285E-15, 5.6124523746513285E-15
220, 60, Flight4, SELECTEE, -1.0646371508270865E-4, 1.0646371508270865E-4
220, 60, Flight4, UNKNOWN, -1.2152766039285488E-6, 1.2152766039285488E-6
220, 60, Flight4, LOWRISK1, -1.2477772552808714E-14, 1.2477772552808714E-14
220, 60, Flight5, SELECTEE, -0.30895492070156433, 0.30895492070156433
220, 60, Flight5, UNKNOWN, -5.103634807028022E-6, 5.103634807028022E-6
220, 60, Flight5, LOWRISK1, -2.8640249075300936E-14, 2.8640249075300936E-14
220, 60, Flight6, SELECTEE, -1.0588040940892458E-4, 1.0588040940892458E-4
220, 60, Flight6, UNKNOWN, -1.1075177694323716E-5, 1.1075177694323716E-5
220, 60, Flight6, LOWRISK1, 5.099967370303276E-5, -5.099967370303276E-5
220, 60, Flight7, SELECTEE, 1.9292421596757246E-6, -1.9292421596757246E-6
220, 60, Flight7, UNKNOWN, -9.74776798863907E-7, 9.74776798863907E-7
220, 60, Flight7, LOWRISK1, -0.001393670106091176, 0.001393670106091176
220, 60, Flight8, SELECTEE, -4.7626589257227256E-5, 4.7626589257227256E-5
220, 60, Flight8, UNKNOWN, -4.554321736750633E-6, 4.554321736750633E-6
220, 60, Flight8, LOWRISK1, 8.849625195542853E-8, -8.849625195542853E-8
220, 60, Flight9, SELECTEE, -7.4396626068804215E-6, 7.4396626068804215E-6
220, 60, Flight9, UNKNOWN, -7.147467340304506E-6, 7.147467340304506E-6
220, 60, Flight9, LOWRISK1, 7.139179512098715E-5, -7.139179512098715E-5
220, 60, Flight10, SELECTEE, 1.3915719694094356E-4, -1.3915719694094356E-4
220, 60, Flight10, UNKNOWN, 4.38095134132674E-7, -4.38095134132674E-7
220, 60, Flight10, LOWRISK1, 0.002345699810912128, -0.002345699810912128
220, 60, Flight11, SELECTEE, -7.616765136950547E-5, 7.616765136950547E-5
220, 60, Flight11, UNKNOWN, -7.316320677078495E-6, 7.316320677078495E-6
220, 60, Flight11, LOWRISK1, -1.4864943093709406E-6, 1.4864943093709406E-6
220, 60, Flight12, SELECTEE, -0.3333333333333333, 0.3333333333333333
220, 60, Flight12, UNKNOWN, -7.538620557546247E-13, 7.538620557546247E-13
220, 60, Flight12, LOWRISK1, -5.542962765407066E-4, 5.542962765407066E-4
220, 60, Flight13, SELECTEE, -3.7684155105349876E-5, 3.7684155105349876E-5
220, 60, Flight13, UNKNOWN, -4.230324153461359E-6, 4.230324153461359E-6
220, 60, Flight13, LOWRISK1, 1.9449507365454138E-4, -1.9449507365454138E-4
220, 60, Flight14, SELECTEE, -1.4960613891393202E-13, 1.4960613891393202E-13
220, 60, Flight14, UNKNOWN, -7.691321607161115E-6, 7.691321607161115E-6
220, 60, Flight14, LOWRISK1, 0.0017910411557516702, -0.0017910411557516702
220, 60, Flight15, SELECTEE, -9.404676267565347E-6, 9.404676267565347E-6
220, 60, Flight15, UNKNOWN, 9.708970771071043E-7, -9.708970771071043E-7
220, 60, Flight15, LOWRISK1, 7.383797691614652E-5, -7.383797691614652E-5
220, 60, Flight16, SELECTEE, -2.4311744742336853E-14, 2.4311744742336853E-14
220, 60, Flight16, UNKNOWN, 2.9457749996536204E-7, -2.9457749996536204E-7
220, 60, Flight16, LOWRISK1, -3.4223877700274725E-15, 3.4223877700274725E-15
220, 60, Flight17, SELECTEE, -5.6079330031696116E-14, 5.6079330031696116E-14
220, 60, Flight17, UNKNOWN, -9.44249184837468E-6, 9.44249184837468E-6
220, 60, Flight17, LOWRISK1, 0.00335781433084009, -0.00335781433084009
220, 60, Flight18, SELECTEE, -2.7883869726260426E-5, 2.7883869726260426E-5
220, 60, Flight18, UNKNOWN, -6.8802850687486785E-6, 6.8802850687486785E-6
220, 60, Flight18, LOWRISK1, -5.6622014641155174E-15, 5.6622014641155174E-15
220, 60, Flight19, SELECTEE, -8.036154847056006E-5, 8.036154847056006E-5
220, 60, Flight19, UNKNOWN, -6.617377538697898E-6, 6.617377538697898E-6
220, 60, Flight19, LOWRISK1, -0.0031316864213891374, 0.0031316864213891374
220, 60, Flight20, SELECTEE, -1.072769098310519E-5, 1.072769098310519E-5
220, 60, Flight20, UNKNOWN, -4.01293445955878E-6, 4.01293445955878E-6
220, 60, Flight20, LOWRISK1, 7.892915062741564E-7, -7.892915062741564E-7
220, 70, Flight1, SELECTEE, 1.0503147318203233E-4, -1.0503147318203233E-4
220, 70, Flight1, UNKNOWN, -3.616160114043114E-6, 3.616160114043114E-6
220, 70, Flight1, LOWRISK1, 1.0600957668132975E-4, -1.0600957668132975E-4
220, 70, Flight2, SELECTEE, 3.3065837287923765E-6, -3.3065837287923765E-6
220, 70, Flight2, UNKNOWN, 5.193481316314027E-7, -5.193481316314027E-7
220, 70, Flight2, LOWRISK1, 3.1654583089618505E-5, -3.1654583089618505E-5
220, 70, Flight3, SELECTEE, -2.76471559344732E-5, 2.76471559344732E-5
220, 70, Flight3, UNKNOWN, -4.601235015019459E-6, 4.601235015019459E-6
220, 70, Flight3, LOWRISK1, -7.0002983006437406E-15, 7.0002983006437406E-15
220, 70, Flight4, SELECTEE, -1.0646371505815631E-4, 1.0646371505815631E-4
220, 70, Flight4, UNKNOWN, -6.729143808008432E-7, 6.729143808008432E-7
220, 70, Flight4, LOWRISK1, -1.566958835757722E-14, 1.566958835757722E-14
220, 70, Flight5, SELECTEE, -0.30895492070156755, 0.30895492070156755
220, 70, Flight5, UNKNOWN, -7.614401712323537E-6, 7.614401712323537E-6
220, 70, Flight5, LOWRISK1, -2.78705976681963E-14, 2.78705976681963E-14
220, 70, Flight6, SELECTEE, -1.0588040941471302E-4, 1.0588040941471302E-4
220, 70, Flight6, UNKNOWN, -7.288091065471408E-6, 7.288091065471408E-6
220, 70, Flight6, LOWRISK1, 1.1416161984806786E-5, -1.1416161984806786E-5
220, 70, Flight7, SELECTEE, 1.9079479602304483E-6, -1.9079479602304483E-6
220, 70, Flight7, UNKNOWN, -3.0860847921700367E-6, 3.0860847921700367E-6
220, 70, Flight7, LOWRISK1, -0.0013373433269082988, 0.0013373433269082988
220, 70, Flight8, SELECTEE, -0.03661524553692065, 0.03661524553692065
220, 70, Flight8, UNKNOWN, 1.1849485360083335E-6, -1.1849485360083335E-6
220, 70, Flight8, LOWRISK1, 9.349326344655216E-8, -9.349326344655216E-8
220, 70, Flight9, SELECTEE, -7.5018620351239935E-6, 7.5018620351239935E-6
220, 70, Flight9, UNKNOWN, 7.219011301787405E-7, -7.219011301787405E-7
220, 70, Flight9, LOWRISK1, 4.850297217609992E-5, -4.850297217609992E-5
220, 70, Flight10, SELECTEE, 1.391958862389706E-4, -1.391958862389706E-4
220, 70, Flight10, UNKNOWN, 5.222178815187819E-7, -5.222178815187819E-7
220, 70, Flight10, LOWRISK1, 0.002329235903360564, -0.002329235903360564
220, 70, Flight11, SELECTEE, -7.64124279522999E-5, 7.64124279522999E-5
220, 70, Flight11, UNKNOWN, -6.263686177662147E-6, 6.263686177662147E-6
220, 70, Flight11, LOWRISK1, 5.6308319238247305E-5, -5.6308319238247305E-5
220, 70, Flight12, SELECTEE, -0.3089549207015635, 0.3089549207015635
220, 70, Flight12, UNKNOWN, -7.447056161211613E-13, 7.447056161211613E-13
220, 70, Flight12, LOWRISK1, -5.526754174461902E-4, 5.526754174461902E-4
220, 70, Flight13, SELECTEE, -3.760649502498711E-5, 3.760649502498711E-5
220, 70, Flight13, UNKNOWN, -7.5563855475288225E-6, 7.5563855475288225E-6
220, 70, Flight13, LOWRISK1, 1.889909394605532E-4, -1.889909394605532E-4
220, 70, Flight14, SELECTEE, -1.5706719949175268E-13, 1.5706719949175268E-13
220, 70, Flight14, UNKNOWN, -9.151021054063052E-6, 9.151021054063052E-6
220, 70, Flight14, LOWRISK1, 0.0018202600727113146, -0.0018202600727113146
220, 70, Flight15, SELECTEE, -9.365156415444567E-6, 9.365156415444567E-6
220, 70, Flight15, UNKNOWN, 1.0654960764534799E-5, -1.0654960764534799E-5
220, 70, Flight15, LOWRISK1, 4.132957580584555E-5, -4.132957580584555E-5
220, 70, Flight16, SELECTEE, -2.1007878607898057E-14, 2.1007878607898057E-14
220, 70, Flight16, UNKNOWN, 2.788644144893568E-7, -2.788644144893568E-7
220, 70, Flight16, LOWRISK1, -7.365304788045636E-15, 7.365304788045636E-15
220, 70, Flight17, SELECTEE, -6.144978755075128E-14, 6.144978755075128E-14
220, 70, Flight17, UNKNOWN, -1.1210261588675957E-5, 1.1210261588675957E-5
220, 70, Flight17, LOWRISK1, 0.0033587058864233497, -0.0033587058864233497
220, 70, Flight18, SELECTEE, -2.8148553515156272E-5, 2.8148553515156272E-5
220, 70, Flight18, UNKNOWN, -1.686067165179818E-7, 1.686067165179818E-7
220, 70, Flight18, LOWRISK1, -7.26540727609189E-15, 7.26540727609189E-15
220, 70, Flight19, SELECTEE, -8.036154846817634E-5, 8.036154846817634E-5
220, 70, Flight19, UNKNOWN, -7.169243554320835E-6, 7.169243554320835E-6
220, 70, Flight19, LOWRISK1, -0.0032191088513215797, 0.0032191088513215797
220, 70, Flight20, SELECTEE, -1.1022730128935239E-5, 1.1022730128935239E-5
220, 70, Flight20, UNKNOWN, -5.215175101193133E-6, 5.215175101193133E-6
220, 70, Flight20, LOWRISK1, 8.216065703357093E-7, -8.216065703357093E-7
220, 80, Flight1, SELECTEE, 1.0503147319493018E-4, -1.0503147319493018E-4
220, 80, Flight1, UNKNOWN, -4.756955881188437E-6, 4.756955881188437E-6
220, 80, Flight1, LOWRISK1, 4.5170115601279074E-5, -4.5170115601279074E-5
220, 80, Flight2, SELECTEE, 3.332301039462657E-6, -3.332301039462657E-6
220, 80, Flight2, UNKNOWN, 5.194165095923543E-7, -5.194165095923543E-7
220, 80, Flight2, LOWRISK1, 1.938171632931379E-5, -1.938171632931379E-5
220, 80, Flight3, SELECTEE, -2.83769041456424E-5, 2.83769041456424E-5
220, 80, Flight3, UNKNOWN, -2.1070388153106313E-6, 2.1070388153106313E-6
220, 80, Flight3, LOWRISK1, -5.4756522657929355E-15, 5.4756522657929355E-15
220, 80, Flight4, SELECTEE, -1.0646371508971701E-4, 1.0646371508971701E-4
220, 80, Flight4, UNKNOWN, -2.40509558410443E-6, 2.40509558410443E-6
220, 80, Flight4, LOWRISK1, -1.4325938952076908E-14, 1.4325938952076908E-14
220, 80, Flight5, SELECTEE, -0.30895492070153524, 0.30895492070153524
220, 80, Flight5, UNKNOWN, -7.981021554120346E-6, 7.981021554120346E-6
220, 80, Flight5, LOWRISK1, -2.812050253855562E-14, 2.812050253855562E-14
220, 80, Flight6, SELECTEE, -1.058804093797197E-4, 1.058804093797197E-4
220, 80, Flight6, UNKNOWN, -1.2893147293946496E-5, 1.2893147293946496E-5
220, 80, Flight6, LOWRISK1, 6.176795290403516E-5, -6.176795290403516E-5
220, 80, Flight7, SELECTEE, 2.1965438298527467E-6, -2.1965438298527467E-6
220, 80, Flight7, UNKNOWN, 7.631407191443626E-7, -7.631407191443626E-7
220, 80, Flight7, LOWRISK1, -0.0013617435765723171, 0.0013617435765723171
220, 80, Flight8, SELECTEE, -0.03661524553692065, 0.03661524553692065
220, 80, Flight8, UNKNOWN, -1.0284920057904055E-6, 1.0284920057904055E-6
220, 80, Flight8, LOWRISK1, 8.7869875716546E-8, -8.7869875716546E-8
220, 80, Flight9, SELECTEE, -7.395991437437304E-6, 7.395991437437304E-6
220, 80, Flight9, UNKNOWN, -1.0342098129966147E-5, 1.0342098129966147E-5
220, 80, Flight9, LOWRISK1, 6.285136100134106E-5, -6.285136100134106E-5
220, 80, Flight10, SELECTEE, 1.3921581458407482E-4, -1.3921581458407482E-4
220, 80, Flight10, UNKNOWN, 4.4404085277702405E-7, -4.4404085277702405E-7
220, 80, Flight10, LOWRISK1, 0.002385319919039447, -0.002385319919039447
220, 80, Flight11, SELECTEE, -7.634869129205651E-5, 7.634869129205651E-5
220, 80, Flight11, UNKNOWN, -7.4185802587964055E-6, 7.4185802587964055E-6
220, 80, Flight11, LOWRISK1, 2.8229387866023415E-5, -2.8229387866023415E-5
220, 80, Flight12, SELECTEE, -0.3089549207015554, 0.3089549207015554
220, 80, Flight12, UNKNOWN, -7.362714662478146E-13, 7.362714662478146E-13
220, 80, Flight12, LOWRISK1, -5.542250402298557E-4, 5.542250402298557E-4
220, 80, Flight13, SELECTEE, -3.763056507285833E-5, 3.763056507285833E-5
220, 80, Flight13, UNKNOWN, -3.2005003284895245E-6, 3.2005003284895245E-6
220, 80, Flight13, LOWRISK1, 1.8158318056221096E-4, -1.8158318056221096E-4
220, 80, Flight14, SELECTEE, -1.7274759781415456E-13, 1.7274759781415456E-13
220, 80, Flight14, UNKNOWN, -9.173150580883544E-6, 9.173150580883544E-6
220, 80, Flight14, LOWRISK1, 0.0018852243180118428, -0.0018852243180118428
220, 80, Flight15, SELECTEE, -9.43453403920796E-6, 9.43453403920796E-6
220, 80, Flight15, UNKNOWN, 6.757762225860631E-6, -6.757762225860631E-6
220, 80, Flight15, LOWRISK1, 4.340794300411776E-5, -4.340794300411776E-5
220, 80, Flight16, SELECTEE, -3.060262450954597E-14, 3.060262450954597E-14
220, 80, Flight16, UNKNOWN, 3.099363749380339E-7, -3.099363749380339E-7
220, 80, Flight16, LOWRISK1, -6.360131668553562E-15, 6.360131668553562E-15
220, 80, Flight17, SELECTEE, -5.461650282369353E-14, 5.461650282369353E-14
220, 80, Flight17, UNKNOWN, -1.3086426953158054E-5, 1.3086426953158054E-5
220, 80, Flight17, LOWRISK1, 0.0033398776099323253, -0.0033398776099323253
220, 80, Flight18, SELECTEE, -2.808603645399258E-5, 2.808603645399258E-5
220, 80, Flight18, UNKNOWN, -8.832362336597008E-6, 8.832362336597008E-6
220, 80, Flight18, LOWRISK1, -7.13142216700949E-15, 7.13142216700949E-15
220, 80, Flight19, SELECTEE, -8.036154847598315E-5, 8.036154847598315E-5
220, 80, Flight19, UNKNOWN, -1.2141874801863996E-5, 1.2141874801863996E-5
220, 80, Flight19, LOWRISK1, -0.002956573017190556, 0.002956573017190556
220, 80, Flight20, SELECTEE, -1.0885245027773613E-5, 1.0885245027773613E-5
220, 80, Flight20, UNKNOWN, -5.3257341149458414E-6, 5.3257341149458414E-6
220, 80, Flight20, LOWRISK1, 8.368746425038632E-7, -8.368746425038632E-7
220, 90, Flight1, SELECTEE, 1.0503147321347562E-4, -1.0503147321347562E-4
220, 90, Flight1, UNKNOWN, -5.973845866053307E-6, 5.973845866053307E-6
220, 90, Flight1, LOWRISK1, 7.325746805578316E-5, -7.325746805578316E-5
220, 90, Flight2, SELECTEE, 3.1979505471670997E-6, -3.1979505471670997E-6
220, 90, Flight2, UNKNOWN, 4.690482585396136E-7, -4.690482585396136E-7
220, 90, Flight2, LOWRISK1, 6.901695037465521E-5, -6.901695037465521E-5
220, 90, Flight3, SELECTEE, -2.8536784938290604E-5, 2.8536784938290604E-5
220, 90, Flight3, UNKNOWN, -4.26727196120555E-6, 4.26727196120555E-6
220, 90, Flight3, LOWRISK1, -5.79422393012145E-15, 5.79422393012145E-15
220, 90, Flight4, SELECTEE, -1.0646371507880659E-4, 1.0646371507880659E-4
220, 90, Flight4, UNKNOWN, -1.2626924181538892E-6, 1.2626924181538892E-6
220, 90, Flight4, LOWRISK1, -1.421352543868016E-14, 1.421352543868016E-14
220, 90, Flight5, SELECTEE, -0.3089549207015377, 0.3089549207015377
220, 90, Flight5, UNKNOWN, -6.158603991224118E-6, 6.158603991224118E-6
220, 90, Flight5, LOWRISK1, -2.8203461489193032E-14, 2.8203461489193032E-14
220, 90, Flight6, SELECTEE, -1.058804093980162E-4, 1.058804093980162E-4
220, 90, Flight6, UNKNOWN, -1.2911545096069326E-5, 1.2911545096069326E-5
220, 90, Flight6, LOWRISK1, 7.322694620047338E-5, -7.322694620047338E-5
220, 90, Flight7, SELECTEE, 8.155862351098408E-8, -8.155862351098408E-8
